datetime,open,high,low,close,volume,Volume MA
2018-06-13 14:00:00,1295.81,1299.021,1295.6,1297.73,153425.0,131709.95
2018-06-13 18:00:00,1297.53,1301.196,1292.55,1299.6,253391.0,132407.8
2018-06-13 22:00:00,1299.11,1301.016,1297.6,1298.29,94514.0,127646.65
2018-06-14 02:00:00,1298.21,1300.386,1297.3,1299.7,80817.0,128639.6
2018-06-14 06:00:00,1299.57,1305.53,1299.1,1305.167,157730.0,132247.0
2018-06-14 10:00:00,1305.176,1309.3,1302.7,1303.43,307146.0,143457.0
2018-06-14 14:00:00,1303.41,1307.416,1301.4,1302.87,245953.0,148198.6
2018-06-14 18:00:00,1302.848,1303.83,1301.4,1302.4,89301.0,143872.25
2018-06-14 22:00:00,1302.12,1303.13,1299.9,1302.53,106195.0,140756.95
2018-06-15 02:00:00,1302.4,1302.76,1299.9,1300.25,92196.0,143013.4
2018-06-15 06:00:00,1300.38,1301.2,1297.2,1298.907,223618.0,148518.7
2018-06-15 10:00:00,1298.898,1300.156,1283.3,1283.799,284187.0,157344.5
2018-06-15 14:00:00,1283.798,1286.11,1275.1,1278.71,299602.0,164630.05
2018-06-15 18:00:00,1278.72,1280.62,1278.14,1278.45,83955.0,158822.25
2018-06-17 22:00:00,1277.759,1282.44,1277.21,1282.34,84668.0,153133.65
2018-06-18 02:00:00,1282.34,1282.44,1278.8,1279.62,74686.0,153144.6
2018-06-18 06:00:00,1279.58,1282.226,1278.39,1280.27,144404.0,156470.65
2018-06-18 10:00:00,1280.26,1281.4,1278.7,1280.56,173493.0,162118.75
2018-06-18 14:00:00,1280.6,1281.791,1276.89,1279.5,176034.0,163989.65
2018-06-18 18:00:00,1279.41,1280.44,1277.8,1278.1,59413.0,159236.4
2018-06-18 22:00:00,1277.99,1283.8,1277.946,1282.95,131405.0,158135.4
2018-06-19 02:00:00,1282.98,1284.1,1281.9,1282.53,119229.0,151427.3
2018-06-19 06:00:00,1282.67,1283.11,1278.0,1279.696,240623.0,158732.75
2018-06-19 10:00:00,1279.59,1279.9,1270.1,1276.12,245706.0,166977.2
2018-06-19 14:00:00,1276.12,1277.5,1272.5,1275.677,203226.0,169252.0
2018-06-19 18:00:00,1275.629,1277.0,1273.77,1274.5,73967.0,157593.05
2018-06-19 22:00:00,1274.7,1276.316,1272.9,1274.9,107983.0,150694.55
2018-06-20 02:00:00,1274.986,1275.85,1272.9,1274.32,101450.0,151302.0
2018-06-20 06:00:00,1274.25,1274.83,1271.4,1272.31,180410.0,155012.75
2018-06-20 10:00:00,1272.25,1276.5,1270.53,1274.05,208231.0,160814.5
2018-06-20 14:00:00,1274.04,1275.3,1270.4,1271.04,196974.0,159482.3
2018-06-20 18:00:00,1271.05,1271.23,1267.331,1267.8,87525.0,149649.2
2018-06-20 22:00:00,1267.35,1270.011,1266.63,1267.295,98536.0,139595.9
2018-06-21 02:00:00,1267.16,1268.4,1263.9,1264.87,115380.0,141167.15
